sample_id,split,split_type,heldout
NCBI524,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI525,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI526,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI690,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI691,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI573,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI574,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI575,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI576,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI811,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI812,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI813,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI814,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI815,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI816,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI817,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI818,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI819,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI820,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI821,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI600,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
NCBI601,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
NCBI602,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
NCBI603,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
NCBI854,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
NCBI855,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC33,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC34,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC35,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC36,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC37,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC38,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC39,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC40,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC41,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC42,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC43,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC44,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC45,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC46,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC47,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC48,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC49,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC50,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC51,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC52,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC53,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC54,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC55,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC56,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC57,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC58,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC59,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC60,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC61,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC62,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC63,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC64,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC65,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC66,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC67,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC68,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC69,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC70,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC71,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC72,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
MISC73,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
TENX152,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN36,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN37,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN38,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN39,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN40,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN41,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN42,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN43,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN44,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN45,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN46,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
ZEN47,train,leave_cohort_out,SARS-CoV-2 Niches in Human Placenta Revealed by Spatial Transcriptomics
